OBJ_ID,Permit number - API,Well Type,Well Status,Well_GIS_Status,County,Township,Company,Well_OP_Address,Well_CompanyPHONE,Elevation,DU_ACRES,Well_WH_LAT,Well_WH_LONG,Well Latitude,Well Longitude,Well_BH_LAT,Well_BH_LONG,Bottom Hole Latitude,Bottom Hole Longitude,Slant,Well_ProposedFormations,Well Name,Well Number,Well_IP_GAS,Well_IP_OIL,Well_Total_Depth,Well_Date_Approved,Well_Date_Complete,Well_Date_Plugged,Producing Formation,SecondProdFormation,DeepestFormation,Well_PDF_Link,GeoPhysLogs,Utica_Shale,Marcellus_Shale,MapSymble,Well_Well_Status,Well_Operator,Well_Lease_Name,Well_Location_ID,WELL_TYP,Well_CompanyADDR1,Well_CompanyADDR2,Well_CompanyCITY,Well_CompanyZIP1,Heel Longitude,Heel Latitude,Last_Inspection_Date,Last_Nonzero_Production_Year,Last_Production_Quarter,Orphan Well Program Status,x,y,lat_rad,lon_rad,lat_delta,is_horizontal,years_since_approved,age_category,prod_change
141014,34115200000000.0,Dry hole,Plugged and Abandoned,Drilled,MORGAN,DEERFIELD,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,915.0,,39.68508617,-81.99378805,39.685155,-81.99365,,,0.0,0.0,V,,WHITE HOWARD 2,2,,,4188.0,,1937-12-15,1938-01-01 00:00:00,,,UNKNOWN,115\34115200480000.pdf,,0,0,dry,PA,HISTORIC OWNER,WHITE HOWARD,34115200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2111001.996,614165.5274,0.6926366189142903,-1.4310591582278487,39.685155,1,,,0.0
14825,34007200000000.0,Plugged oil and gas,Final Restoration,Drilled,ASHTABULA,WILLIAMSFIELD,"PETROX, INC","10005 ELLSWORTH RD STREETSBORO, OH 44241",3306535526,1153.0,127.0,41.50763896,-80.57544465,41.507693,-80.575241,,,0.0,0.0,V,CLINTON,KUHN     2,2,10.0,1.0,4417.0,2005-03-17 00:00:00,1991-02-26,2006-01-31 00:00:00,CLINTON SAND,,QUEENSTON FORMATION,007\34007239940000.pdf,Paper,0,0,pl_oil_gas,FR,"PETROX, INC",KUHN,34007200000000.0,OG_R,10005 ELLSWORTH RD,,STREETSBORO,44241,,,2006-06-06 00:00:00,2002.0,0/2005,,2495991.155,1283516.913,0.7244459077570028,-1.4063032510379285,41.507693,1,20.0,11–20,0.0
183137,34127600000000.0,Dry hole,Plugged and Abandoned,Drilled,PERRY,PLEASANT,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,857.0,,39.64994372,-82.08960111,39.650013,-82.089467,,,0.0,0.0,V,,,,,,,,1900-01-02,,,,,nowellcard.htm,,0,0,dry,PA,HISTORIC OWNER,,34127600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2084094.637,601228.4116,0.6920232753085545,-1.432731480357232,39.650013,1,,,0.0
234371,34169200000000.0,Plugged oil and gas,Final Restoration,Drilled,WAYNE,SUGAR CREEK,LAKE REGION OIL INC,"PO BOX 1478 MASSILLON, OH 44648",3308288420,1205.0,40.0,40.75700067,-81.73764387,40.757056,-81.737497,,,,,V,CLINTON,LEHMAN JUNIOR     1,1,100.0,2.0,4043.0,2005-10-18 00:00:00,1982-06-26,2005-10-27 00:00:00,CLINTON SAND,,GASPORT DOLOMITE,169\34169232760000.pdf,Paper,0,0,pl_oil_gas,FR,LAKE REGION OIL INC,LEHMAN JUNIOR,34169200000000.0,OG_R,PO BOX 1478,,MASSILLON,44648,,,2010-11-24 00:00:00,1998.0,0/2004,,2179792.07,1005174.094,0.7113448206197099,-1.4265884449889876,,0,20.0,11–20,0.0
29274,34019200000000.0,Plugged oil with gas show,Final Restoration,Drilled,CARROLL,ORANGE,TRIPP WAYNE R,"7193 CUMBERLAND RD SW BOWERSTON, OH 44695",7402694061,955.0,123.0,40.4631928,-81.22096524,40.463258,-81.220793,,,0.0,0.0,V,,TRIPP # 2,2,0.0,5.0,5680.0,1993-05-07 00:00:00,1978-04-05,1994-01-11 00:00:00,CLINTON SAND,,CLINTON SAND,019\34019211960000.pdf,,0,0,pl_oil_gasshow,FR,TRIPP WAYNE R,TRIPP UNIT,34019200000000.0,OG_R,7193 CUMBERLAND RD SW,,BOWERSTON,44695,,,1999-09-02 00:00:00,1991.0,0/1991,,2324481.346,899747.8657,0.7062170781839358,-1.4175702589307628,40.463258,1,32.0,21–40,-7.0
76526,34073200000000.0,Gas storage,Storage Well,Storage,HOCKING,GOOD HOPE,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,968.0,35.0,39.57524438,-82.55481017,39.57531,-82.554692,,,0.0,0.0,V,,PATTON     11325,1,0.0,0.0,2355.0,1977-01-23 00:00:00,1944-09-01,,CLINTON SAND,,CLINTON SAND,073\34073220480000.pdf,Paper,0,0,storage,SW,COLUMBIA GAS TRANSMISSION LLC,PATTON GERALD,34073200000000.0,GS_R,301 Maple Street,,Sugar Grove,43130,,,2025-09-18 00:00:00,,,,1953083.726,573760.3907,0.6907194619974372,-1.4408511883698227,39.57531,1,48.0,40+,0.0
89673,34081200000000.0,Gas,Producing,Producing,JEFFERSON,WAYNE,ASCENT RESOURCES UTICA LLC,"3501 NW 63rd Street Oklahoma City, OK 73116",+1 (405) 252-7721,1233.0,604.2739868,40.34925887,-80.80985831,40.349327,-80.809665,40.33072844,-80.79153769,40.330797,-80.791343,H,UTICA/POINT PLEASANT,COLLINS WYN JF     4H,4H,24554.0,0.0,18228.0,2018-04-18 00:00:00,2018-08-08,,POINT PLEASANT FORMATION,,POINT PLEASANT FORMATION,nowellcard.htm,Paper,1,0,gas,PR,ASCENT RESOURCES UTICA LLC,COLLINS WYN JF,34081200000000.0,OG_R,3501 NW 63rd Street,,Oklahoma City,73116,-80.806775,40.352188,2025-06-06 00:00:00,2025.0,Apr-24,,2439656.481,860125.9998,0.704228607113846,-1.4103947216836235,0.018530000000005487,1,7.0,6–10,0.0
58291,34059200000000.0,Plugged gas,Final Restoration,Drilled,GUERNSEY,MADISON,CARLESS RESOURCES INC,"***PO BOX  1478 CAMBRIDGE, OH 43725",7404327359,920.0,40.0,40.10816332,-81.3811156,40.108233,-81.380952,,,0.0,0.0,V,,GEORGE LONG # 1 J 74,1,45.0,0.0,5736.0,1992-03-12 00:00:00,1977-12-20,1992-04-10 00:00:00,CLINTON SAND,,QUEENSTON FORMATION,059\34059222210000.pdf,Paper,0,0,pl_gas,FR,CARLESS RESOURCES INC,LONG,34059200000000.0,OG_R,***PO BOX  1478,,CAMBRIDGE,43725,,,,1992.0,0/1992,,2281517.203,769820.9117,0.7000207230070428,-1.4203655608074643,40.108233,1,33.0,21–40,-33.0
133187,34111200000000.0,Gas,Producing,Producing,MONROE,BETHEL,GRAYMARR LLC,"39713 STATE ROUTE 26 GRAYSVILLE, OH 45734",7402133409,1100.0,40.0,39.61332207,-81.25691957,39.613395,-81.256756,,,0.0,0.0,V,,L. MILLER # 1,1,22.0,0.0,2608.0,1985-05-10 00:00:00,1985-09-25,,OHIO SHALE,OHIO SHALE,GORDON SAND,111\34111231870000.pdf,,0,0,gas,PR,GRAYMARR LLC,MILLER L,34111200000000.0,OG_R,39713 STATE ROUTE 26,,GRAYSVILLE,45734,,,2017-11-13 00:00:00,2024.0,0/2024,,2318736.597,590038.9012,0.6913841706430591,-1.4181979316896574,39.613395,1,40.0,21–40,32.0
113546,34099200000000.0,Oil and gas,Producing,Producing,MAHONING,GOSHEN,DORFMAN PRODUCTION COMPANY,"19220 State Route 62 Beloit, OH 44609",+1 (330) 938-2172,1220.0,148.0,40.97588057,-80.92399807,40.975939,-80.923808,,,0.0,0.0,V,,GREENAMYER B 1,1,10.0,10.0,5504.0,1972-12-21 00:00:00,1973-05-22,,CLINTON SAND,,MEDINA SAND,099\34099203080000.pdf,Paper,0,0,oil_gas,PR,DORFMAN PRODUCTION COMPANY,GREENAMYER RJ & NK & BANAR ME& COOK RG&*,34099200000000.0,OG_R,19220 State Route 62,,Beloit,44609,,,2016-11-08 00:00:00,2024.0,0/2024,,2403858.61,1087851.514,0.7151650496463527,-1.4123868928517274,40.975939,1,53.0,40+,0.0
93032,34083200000000.0,Plugged oil and gas,Plugged and Abandoned,Drilled,KNOX,JACKSON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,965.0,2.0,40.28548741,-82.27602488,40.285555,-82.275898,,,0.0,0.0,V,,VEATCH FRED & DORIS 1,1,12.0,10.0,2802.0,,1956-06-20,1965-07-06 00:00:00,CLINTON SAND,,CLINTON SAND,083\34083211140000.pdf,,0,0,pl_oil_gas,PA,HISTORIC OWNER,VEATCH FRED & DORIS,34083200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2031026.444,832559.4171,0.7031155757432642,-1.4359853151350175,40.285555,1,,,0.0
125188,34105200000000.0,Plugged oil,Plugged and Abandoned,Drilled,MEIGS,CHESTER,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,791.0,,39.09909616,-81.98046336,39.099174,-81.980325,,,0.0,0.0,V,,WILL E 3,3,,1.0,1793.0,,1948-08-20,1956-12-21 00:00:00,BEREA SANDSTONE,,BEREA SANDSTONE,105\34105208320000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,WILL E,34105200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2115980.313,400760.7787,0.6824093211101614,-1.4308265931050201,39.099174,1,,,0.0
119050,34103200000000.0,Plugged oil and gas,Plugged and Abandoned,Drilled,MEDINA,CHATHAM,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1018.0,102.0,41.11766061,-82.03686609,41.117715,-82.036734,,,0.0,0.0,V,,PITZ 11,EPO 33,,,,1969-07-03 15:46:00,1900-01-02,,BEREA SANDSTONE,,,103\34103217460000.pdf,,0,0,pl_oil_gas,PA,HISTORIC OWNER,PITZ,34103200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2096199.12,1136054.26,0.7176395076466602,-1.4318111158827778,41.117715,1,56.0,40+,0.0
270,34003600000000.0,Oil,Unknown status,Unknown,ALLEN,AMANDA,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,802.0,,40.7556047,-84.2996064,40.755655,-84.299559,,,0.0,0.0,V,,,,,,,,1900-01-02,,,,,nowellcard.htm,,0,0,oil,UN,HISTORIC OWNER,,34003600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1469853.237,1008740.399,0.7113203685568895,-1.4713048625292187,40.755655,1,,,0.0
134011,34111200000000.0,Oil and gas,Producing,Producing,MONROE,CENTER,GRAYMARR LLC,"39713 STATE ROUTE 26 GRAYSVILLE, OH 45734",7402133409,1215.0,20.0,39.75558837,-81.08630684,39.755661,-81.086134,,,,,V,5TH/GORDON,PETERS K     1,1,25.0,3.0,2725.0,2006-03-29 00:00:00,2006-08-22,,OHIO SHALE,,OHIO SHALE,nowellcard.htm,Paper.tif,0,0,oil_gas,PR,GRAYMARR LLC,PETERS K,34111200000000.0,OG_R,39713 STATE ROUTE 26,,GRAYSVILLE,45734,,,2020-06-15 00:00:00,2024.0,0/2024,,2365987.794,642559.8496,0.6938671807567015,-1.4152200160133197,,0,19.0,11–20,0.0
186514,34133200000000.0,Oil and gas,Producing,Producing,PORTAGE,ATWATER,DIVERSIFIED PRODUCTION LLC,"4150 Belden Village St NW Canton, OH 44718",+1 (330) 896-8510,1066.0,80.0,40.99226324,-81.12015323,40.992321,-81.119973,,,0.0,0.0,V,,ENGLAND UNIT #2,2,85.0,13.0,4992.0,1980-01-17 00:00:00,1980-05-11,,CLINTON SAND,,CLINTON SAND,133\34133221860000.pdf,Paper,0,0,oil_gas,PR,DIVERSIFIED PRODUCTION LLC,ENGLAND UNIT,34133200000000.0,OG_R,4150 Belden Village St NW,,Canton,44718,,,,2024.0,0/2024,,2349589.319,1092934.592,0.7154509694844144,-1.415810617978902,40.992321,1,45.0,40+,0.0
37295,34031200000000.0,Plugged oil with gas show,Plugged and Abandoned,Drilled,COSHOCTON,NEWCASTLE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1173.0,67.0,40.31746315,-82.15059214,40.317531,-82.150461,,,0.0,0.0,V,,ENDSLEY WW 1,1,,1.0,3354.0,,1951-10-29,1965-08-17 00:00:00,CLINTON SAND,,CLINTON SAND,031\34031203200000.pdf,,0,0,pl_oil_gasshow,PA,HISTORIC OWNER,ENDSLEY WW,34031200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2065979.24,844320.2653,0.7036736622248819,-1.4337960264811935,40.317531,1,,,0.0
76485,34073200000000.0,Plugged oil and gas,Final Restoration,Drilled,HOCKING,GREEN,KNOX ENERGY INC.,"PO BOX 705  NEW ALBANY, OH 43054",+1 (740) 927-6731,710.0,606.0,39.49721531,-82.33986341,39.497284,-82.339738,,,0.0,0.0,V,CLINTON,POSTON RALPH     8,8,50.0,21.0,2866.0,2003-10-01 00:00:00,1978-05-01,2003-10-28 00:00:00,CLINTON SAND,,CLINTON SAND,073\34073220060000.pdf,Paper,0,0,pl_oil_gas,FR,KNOX ENERGY INC.,POSTON RALPH,34073200000000.0,OG_R,PO BOX 705,,NEW ALBANY,43054,,,2004-06-03 00:00:00,1996.0,0/2002,,2013724.171,545376.0627,0.689357651395276,-1.4370995333294907,39.497284,1,22.0,21–40,0.0
54189,34055200000000.0,Plugged oil and gas,Final Restoration,Drilled,GEAUGA,BURTON,ENERVEST OPERATING LLC,"300 CAPITOL STREET SUITE 200 CHARLESTON, WV 25301",3043435505,1179.0,20.0,41.46972174,-81.17543167,41.469775,-81.175255,,,,,V,CLINTON,WHITING H     2,2,600.0,5.0,4015.0,2010-08-12 00:00:00,1982-02-21,2010-09-07 00:00:00,DAYTON LIMESTONE,,QUEENSTON FORMATION,055\34055203220000.pdf,Paper,0,0,pl_oil_gas,FR,ENERVEST OPERATING LLC,WHITING H,34055200000000.0,OG_R,300 CAPITOL STREET SUITE 200,,CHARLESTON,25301,,,2021-05-27 00:00:00,2010.0,0/2010,,2331771.192,1266734.509,0.7237841138112314,-1.4167754708959897,,0,15.0,11–20,14.0
185556,34133200000000.0,Gas,Producing,Producing,PORTAGE,HIRAM,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,1205.0,88.66999817,41.30512497,-81.1840251,41.30518,-81.183848,,,0.0,0.0,V,CLINTON,MARSH     2,2,25.0,0.0,4379.0,2006-10-06 00:00:00,2006-12-11,,CLINTON SAND,,QUEENSTON FORMATION,133\34133212270000.pdf,Paper.tif,0,0,gas,PR,OWS ACQUISITION CO LLC,MARSH,34133200000000.0,OG_R,2321 Energy Dr,,Louisville,44641,,,2007-08-15 00:00:00,2024.0,0/2024,,2330289.604,1206699.231,0.7209113891289114,-1.4169254470386135,41.30518,1,19.0,11–20,14.0
53035,34100000000000.0,Oil and gas,Permit Expired,,GALLIA,GALLIPOLIS,LYDIC W J INC,"PO BOX 2310 ZANESVILLE, OH 43702",6144526377,760.0,10.0,38.81755,-82.21358643,38.817631,-82.213456,,,0.0,0.0,V,,BASTIANIA L.,2,46.0,5.0,1866.0,1977-12-30 00:00:00,1978-05-19,,BEREA SANDSTONE,,OHIO SHALE,053\34053203000000.pdf,Paper,0,0,oil_gas,EX,LYDIC W J INC,BASTIANIA L,34100000000000.0,OG_R,PO BOX 2310,,ZANESVILLE,43702,,,,,,,2050144.988,297925.8056,0.677495468774219,-1.434895496643487,38.817631,1,48.0,40+,0.0
219257,34167200000000.0,Oil,Producing,Producing,WASHINGTON,ADAMS,TULLIUS CRYSTAL,"1488 BOSNER RIDGE ROAD LOWELL, OH 45744",7405258162,902.0,76.0,39.5090319,-81.55466684,39.509105,-81.554515,,,0.0,0.0,V,,BOSNER ALBERT #1A,1,0.0,4.0,2450.0,1979-05-23 00:00:00,1979-06-13,,GORDON STRAY,,BEDFORD SHALE,167\34167244140000.pdf,Paper,0,0,oil,PR,TULLIUS CRYSTAL,BOSNER ALBERT C,34167200000000.0,OG_R,1488 BOSNER RIDGE ROAD,,LOWELL,45744,,,2017-01-12 00:00:00,1999.0,0/2017,,2235255.636,551038.0963,0.6895639667661542,-1.4233948066171032,39.509105,1,46.0,40+,0.0
42870,34031300000000.0,Expired permit,Permit Expired,,COSHOCTON,BETHLEHEM,HOPCO RESOURCES INC,"2829 E Dublin Granville Rd COLUMBUS, OH 43065",+1 (614) 882-8533,765.0,30.0,40.32812133,-81.94503623,40.32819,-81.944895,,,0.0,0.0,V,,MOWERY # A-2,A-2,0.0,0.0,0.0,1987-01-08 00:00:00,,,,,,031\34031259310000.pdf,,0,0,ex_permit,EX,HOPCO RESOURCES INC,MOWERY,34031300000000.0,OG_R,2829 E Dublin Granville Rd,,COLUMBUS,43065,,,,,,,2123282.909,848490.7757,0.703859696869852,-1.4302082229510389,40.32819,1,38.0,21–40,0.0
7521,34005200000000.0,Injection,Active Injection,UIC,ASHLAND,PERRY,DEEP RESOURCES LLC,"P O BOX 98 HOLMESVILLE, OH 44633",3304108659,1100.0,80.0,40.13895219,-82.21419246,40.88728253,-82.16039625,,,0.0,0.0,V,,ELLEN SMALLY {ERP#16}     W-7,W-7,0.0,0.0,730.0,1983-06-07 00:00:00,1983-11-21,,BEREA SANDSTONE,,BEDFORD SHALE,005\34005228670000.pdf,Paper,0,0,injection,AI,DEEP RESOURCES LLC,SMALLEY ELLEN,34005200000000.0,ER_R,P O BOX 98,,HOLMESVILLE,44633,,,2025-07-22 00:00:00,,,,2062427.717,1051917.051,0.7136177023416572,-1.4339694293057024,40.88728253,1,42.0,40+,0.0
140933,34111900000000.0,Unknown status,Unknown status,Unknown,MONROE,WAYNE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,,,39.71957379,-81.17817442,39.719647,-81.178007,,,,,V,,CRONIN C. 2,2,,,,,1900-01-02,,,,,111\34111916520000.pdf,,0,0,nogis_rec,UN,HISTORIC OWNER,CRONIN C,34111900000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2340352.999,629051.7591,0.6932386178798882,-1.4168235023570044,,0,,,0.0
225663,34167600000000.0,Plugged oil,Plugged and Abandoned,Drilled,WASHINGTON,AURELIUS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,939.0,,39.60925813,-81.429208,39.609331,-81.429051,,,0.0,0.0,V,,MARSHALL THOMAS 6,6,,1.0,382.0,,1900-01-02,1952-06-17 00:00:00,BUELL RUN SAND,,BUELL RUN SAND,167\34167610780000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,MARSHALL THOMAS,34167600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2270219.065,587936.7561,0.6913132404622581,-1.421205046724381,39.609331,1,,,0.0
49139,34041200000000.0,Plugged oil,Final Restoration,Drilled,DELAWARE,TROY,FISHBURN PRODUCING INC,"PO BOX 278 MARENGO, OH 43334",4192536031,910.0,53.0,40.3300919,-83.05896126,40.330153,-83.05887,,,0.0,0.0,V,,WEED # 2,2,0.0,200.0,2576.0,1997-03-31 00:00:00,1965-07-31,1997-04-07 00:00:00,CLINTON SAND,,,041\34041202610000.pdf,,0,0,pl_oil,FR,FISHBURN PRODUCING INC,WEED D & B,34041200000000.0,OG_R,PO BOX 278,,MARENGO,43334,,,1997-08-21 00:00:00,1997.0,0/1997,,1812671.716,849212.4235,0.7038939576830687,-1.4496507544859425,40.330153,1,28.0,21–40,0.0
34142,34029600000000.0,Gas,Unknown status,Unknown,COLUMBIANA,BUTLER,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1282.0,,40.88490209,-80.89687259,40.884961,-80.896681,,,0.0,0.0,V,,,,,,,,1900-01-02,,,,,nowellcard.htm,,0,0,gas,UN,HISTORIC OWNER,,34029600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2411939.262,1054831.287,0.7135771839994733,-1.4119134373855389,40.884961,1,,,0.0
37364,34031200000000.0,Plugged oil and gas,Final Restoration,Drilled,COSHOCTON,NEWCASTLE,UNION OIL CO OF CALIF,"***P.O. box 3100 MIDLAND, TX 79702",9156848231,1196.0,,40.31963511,-82.15533219,40.319703,-82.155201,,,0.0,0.0,V,,RICHARD NINA     6,6,0.0,0.0,3379.0,,1952-01-04,,CLINTON SAND,,CLINTON SAND,031\34031203950000.pdf,,0,0,pl_oil_gas,FR,UNION OIL CO OF CALIF,RICHARD NINA,34031200000000.0,OG_R,***P.O. box 3100,,MIDLAND,79702,,,1998-07-13 00:00:00,,,,2064654.336,845106.5049,0.7037115707762353,-1.433878755087738,40.319703,1,,,0.0
126259,34105200000000.0,Dry hole with gas show,Final Restoration,Drilled,MEIGS,CHESTER,MURPHY OIL COMPANY INC,"1691 LYNN DRIVE LANCASTER, OH 43130",7402151011,880.0,70.0,39.083102,-81.96476389,39.08318,-81.964625,,,0.0,0.0,V,,CHAMBERS RICHARD,2,5.0,0.0,1990.0,1980-02-20 00:00:00,1980-05-05,1986-05-03 00:00:00,BEREA SANDSTONE,,BEREA SANDSTONE,105\34105219210000.pdf,Paper,0,0,dry_gasshow,FR,MURPHY OIL COMPANY INC,CHAMBERS RICHARD,34105200000000.0,OG_R,1691 LYNN DRIVE,,LANCASTER,43130,,,,,,,2120470.355,394961.7296,0.6821301731495973,-1.4305525764124571,39.08318,1,45.0,40+,0.0
216079,34167200000000.0,Dry hole,Final Restoration,Drilled,WASHINGTON,SALEM,VIRCO INC,"1300 FORT PIERPONT DR STE 201 MORGANTOWN, WV 26508",3048841613,744.0,,39.54691394,-81.45704457,39.546988,-81.456889,,,0.0,0.0,V,,MENTZEER LULU,1,0.0,0.0,1160.0,1981-10-20 00:00:00,1946-07-01,1946-09-18 00:00:00,,,KEENER SAND,167\34167205260000.pdf,,0,0,dry,FR,VIRCO INC,MENTZEER LULU,34167200000000.0,OG_R,1300 FORT PIERPONT DR STE 201,,MORGANTOWN,26508,,,2022-09-09 00:00:00,,,,2262638.914,565138.7538,0.6902251498466873,-1.4216909114815515,39.546988,1,44.0,40+,0.0
144750,34115200000000.0,Plugged oil and gas,Final Restoration,Drilled,MORGAN,DEERFIELD,DUSTY DRILLING & PRODUCING CORP,"960 S. MAIN ST NEW LEXINGTON, OH 43764",7403422050,990.0,10.0,39.69399285,-81.97032954,39.694062,-81.970191,,,0.0,0.0,V,,REED # 1-B,1-B,2.0,1.0,1413.0,1988-06-09 00:00:00,1986-04-29,1988-11-09 00:00:00,BEREA SANDSTONE,,,115\34115239030000.pdf,Paper,0,0,pl_oil_gas,FR,DUSTY DRILLING & PRODUCING CORP,REED,34115200000000.0,OG_R,960 S. MAIN ST,,NEW LEXINGTON,43764,,,,1987.0,0/1987,,2117584.949,617447.7108,0.6927920753907655,-1.4306497214386233,39.694062,1,37.0,21–40,0.0
124935,34105200000000.0,Gas,Producing,Producing,MEIGS,BEDFORD,RINARD PETROLEUM LLC,"PO BOX 4010  Marietta, OH 45750",7403506284,787.0,,39.17830435,-82.05362567,39.178197,-82.05358,,,0.0,0.0,V,,GAROLD HAYES,1,0.0,0.0,1676.0,1945-02-02 17:00:00,1945-05-09,,UNKNOWN,,COAL - GENERIC,105\34105205420000.pdf,,0,0,gas,PR,RINARD PETROLEUM LLC,HAYES GEROLD,34105200000000.0,OG_R,PO BOX 4010,,Marietta,45750,,,2022-02-10 00:00:00,2023.0,0/2023,,2095048.925,429430.3392,0.6837885326449649,-1.4321051340485687,39.178197,1,80.0,40+,36.0
137404,34111600000000.0,Dry hole,Plugged and Abandoned,Drilled,MONROE,FRANKLIN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,840.0,,39.69539332,-81.25193854,39.695466,-81.251774,,,0.0,0.0,V,,STOFFEL PHILLIP 3,3,,,1127.0,,1943-08-05,1946-09-27 00:00:00,,,BIG LIME,111\34111623940000.pdf,,0,0,dry,PA,HISTORIC OWNER,STOFFEL PHILLIP,34111600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2319726.773,619949.3653,0.6928165798134635,-1.4181109793863231,39.695466,1,,,0.0
154282,34119200000000.0,Plugged oil and gas,Plugged and Abandoned,Drilled,MUSKINGUM,JACKSON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,918.0,,40.15042081,-82.13002701,40.150489,-82.129891,,,0.0,0.0,V,,SHEPPARD PAUL 1,1,1.0,1.0,3273.0,,1949-02-17,1951-10-09 00:00:00,CLINTON SAND,,GASPORT DOLOMITE,119\34119210920000.pdf,,0,0,pl_oil_gas,PA,HISTORIC OWNER,SHEPPARD PAUL,34119200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2071965.193,783487.2728,0.7007582293357656,-1.4334370122540583,40.150489,1,,,0.0
114140,34099200000000.0,Expired permit,Permit Expired,,MAHONING,AUSTINTOWN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1130.0,,41.0758432,-80.77081164,41.075901,-80.770614,,,0.0,0.0,V,,MULICHAK 1,1,,,,1977-02-17 13:38:00,,,,,,099\34099209020000.pdf,,0,0,ex_permit,EX,HISTORIC OWNER,MULICHAK,34099200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2445469.506,1125053.264,0.7169097156732314,-1.4097131531574272,41.075901,1,48.0,40+,0.0
127660,34105200000000.0,Expired permit,Permit Expired,,MEIGS,SUTTON,J D DRILLING COMPANY,"PO BOX 369 RACINE, OH 45771",7409492512,690.0,40.0,38.96897835,-81.87789521,38.969058,-81.877753,,,0.0,0.0,V,,CHARLES & BEULAH CORNELL # 2,2,0.0,0.0,0.0,1984-11-27 00:00:00,,,,,,105\34105233220000.pdf,,0,0,ex_permit,EX,J D DRILLING COMPANY,CORNELL CHARLES & BEULAH,34105200000000.0,OG_R,PO BOX 369,,RACINE,45771,,,,,,,2145415.703,353556.5552,0.6801383685006364,-1.4290363739846648,38.969058,1,41.0,40+,0.0
188428,34133200000000.0,Oil and gas,Producing,Producing,PORTAGE,ATWATER,PEP DRILLING LLC,"P O BOX 824 MT VERNON, IL 62864",6182422205,1181.0,83.98999786,41.05892254,-81.18045736,41.05896771,-81.18023379,,,0.0,0.0,V,,REESE UNIT     1,1,400.0,220.0,7517.0,2021-04-15 00:00:00,1997-06-04,,ROSE RUN SANDSTONE,,TREMPEALEAU FORMATION,nowellcard.htm,Paper,0,0,oil_gas,PR,PEP DRILLING LLC,REESE UNIT,34133200000000.0,OG_R,P O BOX 824,,MT VERNON,62864,,,2025-02-14 00:00:00,2024.0,0/2024,,2332594.717,1116974.474,0.7166141740095363,-1.416862367174255,41.05896771,1,4.0,0–5,0.0
